"R0","amplitude","gamma","mu","sigma","rho","psi","alpha","iota","sigmaSE","cohort","S_0","E_0","R_0","I_0","spanLogLik","LogLik"
40.77447431362,0.356442228050475,37.1926650370583,0.259037800003482,39.6470495481416,0.785399534247393,0.0699116717687814,0.997802734,4.476074219,0.061669922,0.982177734,0.0238287479991749,4.78787895312166e-06,0.97616426978934,2.19433253151153e-06,3.27977732111822,-3288.45428718156
38.1227270124092,0.365655870719893,36.2131775987843,0.176794837569862,39.8539858349522,0.698208388289461,0.0820177087216897,0.974365234,4.835449219,0.066357422,0.927490234,0.00546643985157631,1.97961070215575e-07,0.994524910827965,8.45135938794324e-06,0.602407119327381,-3288.4580698966
32.0058243819797,0.303269501502501,40.0999380834824,2.05723583404444e-06,45.1494530988389,0.470143169325465,0.0595277309382055,0.974365234,4.835449219,0.066357422,0.927490234,0.00393389933499077,1.90920136058123e-07,0.782626309342264,0.213439600402609,9.13450233636604,-3288.46618299461
30.0458550746098,0.174062522501818,40.4819241503879,0.148707187010077,53.3975929569855,0.682037059280965,0.0548834526539294,0.997802734,4.476074219,0.061669922,0.982177734,0.907195514616407,0.00511942543306967,0.0791107315543442,0.00857432839617897,0.698407816670624,-3288.47424437322
25.8575640645049,0.229817780129937,40.0174383700189,0.132748743037906,51.3247774282752,0.681060417706134,0.0301031362456919,0.997802734,4.476074219,0.061669922,0.982177734,0.0397009498035667,0.00466335071038221,0.951157092510552,0.00447860697549894,5.25188250407973,-3288.47500313088
36.0952385171583,0.286055720665579,34.2624070481809,0.209288833677351,52.9572274172837,0.725399926460321,0.0749872597337738,0.997802734,4.476074219,0.061669922,0.982177734,0.0551309790601321,0.000622056218832385,0.944243124978924,3.83974211199561e-06,0.853144607930517,-3288.47977412136
27.9466165570156,0.296591039069622,41.3858038766308,0.0158460963526715,38.9038724760985,0.500505484382836,0.0721773009312873,0.997802734,4.476074219,0.061669922,0.982177734,0.0113613545272945,0.0116113328674939,0.976289080801971,0.000738231803240632,2.31579439355164,-3288.48135748158
23.0996140444959,0.358251435514047,34.7528456905821,8.08789047666555e-06,41.4989745727809,0.490217218991446,0.0366143527609634,0.989746094,4.821289063,0.073339844,0.963378906,0.000108904886091972,1.65567298520292e-07,0.999890929375498,1.71111314591024e-10,3.88825810812386,-3288.48623261255
36.3888298539894,0.1912226998695,45.7835197946032,0.179861887402258,43.8797326324802,0.732077873529712,0.0383495098101815,0.974365234,4.835449219,0.066357422,0.927490234,0.00990070201676121,1.95275827821381e-07,0.831817282887439,0.158281819819972,2.14505646917496,-3288.48783299766
31.3417422029281,0.374261574297099,44.4959483704784,0.207522958877824,42.4687066530485,0.772810347572827,0.0722698507959479,0.997802734,4.476074219,0.061669922,0.982177734,0.965109015840093,7.742179655547e-05,0.0347143281842685,9.92341790826114e-05,2.87059550071945,-3288.48808582399
44.1302315208812,0.307319939858679,31.7151856261611,0.219438156664531,66.4096618332866,0.741644391983985,0.0616397703922195,0.974365234,4.835449219,0.066357422,0.927490234,0.481087695608341,4.97293379452074e-06,0.516519249684007,0.00238808177385727,1.49911187830594,-3288.48951064679
32.4348257072446,0.265881935905458,31.4609228524492,0.17707138878989,69.518060902878,0.767741771920234,0.00188386363601593,0.98,4.5876,0.07,1,0.871179956260157,0.000117666779712392,0.128702238692439,1.38267691776487e-07,9.04006343751325,-3288.48977327827
39.9439653682767,0.304316168381555,36.0461092781701,0.145096021148435,45.3488277336468,0.638331529511841,0.0849658034254442,0.98,4.5876,0.07,1,0.00078309651760292,5.87616086274145e-07,0.999216312140528,3.7257825869782e-09,2.31693621149043,-3288.49895291154
28.4173289601402,0.339116308772277,32.4057600057705,1.37707487896144e-05,63.8322994166582,0.47423148106673,0.0596945202748842,0.997802734,4.476074219,0.061669922,0.982177734,0.023940046961808,7.15093468279537e-08,0.976059793835721,8.76931245943638e-08,10.2492689526016,-3288.49904095213
31.5590780951407,0.335071698246339,29.8850964744484,0.0778847925974731,100.242641691052,0.577067840549774,0.0492089368216415,0.974121094,4.540039063,0.063964844,0.916503906,0.00356703726039719,0.00885714452318067,0.987573966841758,1.85137466413603e-06,2.61212628455269,-3288.50160417785
30.5877736981651,0.313369986682641,39.2184241707548,0.168567795251805,47.3422048520384,0.695693046542663,0.0763800723714036,0.997802734,4.476074219,0.061669922,0.982177734,0.514042855342879,2.12098908789206e-05,0.485931879355663,4.05541057947144e-06,3.29847105032559,-3288.5019033408
25.5636828624009,0.383553316291857,30.3785867579772,0.0184166193747965,46.5178667206726,0.501398109597218,0.0439488611848849,0.989746094,4.821289063,0.073339844,0.963378906,0.0323445052439067,0.000421044999470527,0.949291457338366,0.0179429924182573,21.8297659913806,-3288.50507172057
28.0844455885494,0.314643865449916,49.9325752937701,0.00821467033746861,48.6370032762602,0.48323630219735,0.0452022153802153,0.974365234,4.835449219,0.066357422,0.927490234,0.988128549687168,4.68095713417211e-09,0.0118474965282664,2.39491036087602e-05,14.8271455706235,-3288.50658655283
29.5728265830961,0.292987069416279,38.2440915636234,0.00674194459475016,59.5814508288443,0.489256356303721,0.0418621712917238,0.997558594,4.149414063,0.059277344,0.986816406,0.000129946532833638,5.24878073163546e-05,0.99979717691226,2.03887475899956e-05,13.9083393490068,-3288.50710718652
23.0655028594767,0.317666890589618,39.5500904551057,0.143542114777086,65.3887180108089,0.750772945459035,0.0514066780675558,0.997802734,4.476074219,0.061669922,0.982177734,0.958096678187249,3.25886119466864e-05,0.0417815842512913,8.91489495128644e-05,3.45092841613859,-3288.51194042243
28.7859855586489,0.276106885748943,62.6432726729864,0.0182010627472042,38.7764053574401,0.503892874431413,0.026088451201554,0.997802734,4.476074219,0.061669922,0.982177734,0.00804649183366373,3.39902079611077e-05,0.991918328867536,1.18909083889761e-06,4.98028699439419,-3288.51909316522
33.4093838248404,0.315752271063534,34.1941949446475,0.217248749477627,68.8815049749969,0.769719190719832,0.0340633407432582,0.997802734,4.476074219,0.061669922,0.982177734,0.0891357293714301,2.11123437728029e-05,0.910602507554528,0.000240650730269048,4.78207687957865,-3288.53179559784
32.0055002282073,0.312237536295948,31.8793896760512,0.130624945392931,74.8624790356578,0.629034960658084,0.0605731171264589,0.997802734,4.476074219,0.061669922,0.982177734,0.260752937069999,0.000581336232204478,0.72783348533745,0.0108322413603459,1.52167778622879,-3288.5322298617
33.5903211406816,0.369765844948074,37.0206685893104,0.0679608162257328,41.9146544348782,0.548967126407463,0.0927298979005396,0.98,4.5876,0.07,1,0.977738548651337,2.21825721124361e-09,0.0222600324001841,1.41673022188527e-06,2.22506827961342,-3288.54254275923
27.7800974611129,0.348790466437278,62.8747791442932,0.00150498164573443,34.2008289898442,0.475649855649152,0.0189145816638368,0.974365234,4.835449219,0.066357422,0.927490234,0.742960807825304,6.26880753325001e-08,0.256291347713807,0.000747781772813688,34.3369221257935,-3288.5517953462
35.2781334233043,0.333734569801049,37.3247174677032,0.22788530856407,46.8809655500321,0.860469172102825,0.072998691782397,0.974121094,4.540039063,0.063964844,0.916503906,0.001657945512596,1.59708842327146e-07,0.998323808112498,1.8086666063763e-05,0.908155396494294,-3288.55785942434
36.9659721265158,0.288523712174511,28.9642629241036,0.305162863615457,92.9023801974237,0.951392778839094,0.0322169943217979,0.997802734,4.476074219,0.061669922,0.982177734,0.00145104374140152,0.00017672054393043,0.998367371183589,4.86453107891141e-06,4.45141118452148,-3288.55899011857
24.3428606563175,0.232073146165181,47.3632880799948,0.00343686226302246,55.726769304195,0.481881451276466,0.024506768277635,0.997558594,4.149414063,0.059277344,0.986816406,0.00279742540526059,1.92526288193029e-05,0.997179866653699,3.45531222069749e-06,18.6249112734681,-3288.55986179358
33.176749882602,0.372219907741321,31.6817083795784,0.000419371576234037,61.8366350538682,0.472150631014351,0.0680471475564097,0.974365234,4.835449219,0.066357422,0.927490234,0.0705817353950436,1.29565692557479e-06,0.9294137023355,3.26661253050937e-06,5.87669838466809,-3288.56072302856
29.5990010241106,0.334725945018399,35.5741669583555,0.131274247184245,48.842007257113,0.639051129387459,0.0657794414707494,0.997802734,4.476074219,0.061669922,0.982177734,0.000752477197610804,4.22369333174485e-06,0.999243137432738,1.6167631906616e-07,3.48595191655158,-3288.56073383009
31.0916831436751,0.359431042042894,29.5095775302007,0.000101748641476522,68.139916253162,0.473270844178297,0.0744719212692886,0.974365234,4.835449219,0.066357422,0.927490234,0.00293811941965551,6.26173386199018e-06,0.997055333378359,2.8546812329023e-07,6.90690044143639,-3288.56383431356
33.1598862530054,0.446948609009244,29.5808473993864,0.0323287542255289,49.7177239417066,0.512178944186974,0.0522532137077621,0.974365234,4.835449219,0.066357422,0.927490234,3.49065797063236e-05,3.89496206914283e-09,0.999891296522442,7.37930028894004e-05,3.86720655625049,-3288.57695918751
32.3613097673276,0.448723646697525,27.3330885897993,0.111899716969336,46.3993038454814,0.611526043369612,0.0592578629006871,0.989746094,4.821289063,0.073339844,0.963378906,0.376273110708204,0.033213528417265,0.589414112482288,0.00109924839224295,3.1245533290662,-3288.59662728168
38.0758552267215,0.296093848002224,45.9201578685512,0.196787582902469,38.5621343579796,0.719390483727017,0.0722930607767687,0.974365234,4.835449219,0.066357422,0.927490234,0.336001683167252,2.16672645824451e-08,0.663329413862678,0.000668881302806012,5.50479337121396,-3288.59856187916
31.3275439886987,0.304220104121814,30.394513630867,3.62049145537931e-06,104.584512965589,0.478505783286462,0.0434042888006867,0.974365234,4.835449219,0.066357422,0.927490234,0.0109657162128099,1.76587328328508e-07,0.987816210372146,0.00121789682771558,4.99187962844144,-3288.60054796285
28.9713933049234,0.321728043418056,36.1100223396751,0.00130306579385344,44.2952069172114,0.473842687341627,0.0909400026040721,0.98,4.5876,0.07,1,0.0893518129057866,1.27154231052941e-06,0.910646548252526,3.67299376554525e-07,2.08259005643094,-3288.60129566808
20.7057647707823,0.205629137388767,59.500555509356,0.000405332626623241,42.8926118025227,0.4922796286663,0.0666683640046993,0.997802734,4.476074219,0.061669922,0.982177734,0.00407995004278052,0.003923844153812,0.991747404495173,0.000248801308234184,1.19344482285078,-3288.60388315626
26.842810767814,0.239201820574719,44.2643225075513,0.122111550732402,50.9411694015839,0.683150866174001,0.04694184090205,0.974365234,4.835449219,0.066357422,0.927490234,0.0290345118757969,1.68080878026488e-11,0.953575959215126,0.0173895288922687,3.85156953427395,-3288.60653271758
34.5204066217142,0.299559278643141,39.3844171093575,0.14738355273059,40.348354146439,0.636889666899896,0.0690230305256461,0.989746094,4.821289063,0.073339844,0.963378906,0.0914218831174321,7.85141044410658e-09,0.90857808034115,2.86900076220866e-08,2.52169491634641,-3288.61126546393
19.8950211997193,0.251523226951352,56.4878629340183,0.0308573622528047,47.2360539702838,0.526190173133083,0.00983544086595839,0.997802734,4.476074219,0.061669922,0.982177734,0.999092288143405,1.42040659177973e-05,0.000893505161323902,2.62935337471219e-09,30.3793271414324,-3288.61295721856
40.5410707211303,0.292225830757449,36.8878199526692,0.280307760496015,56.585507605354,0.83691036262586,0.0575123736548941,0.997802734,4.476074219,0.061669922,0.982177734,0.163694536663533,7.19543136967925e-07,0.836304268007497,4.75785832790005e-07,2.71330387370745,-3288.6132949133
29.7780802479597,0.256676520342012,36.1784531828316,0.105232342953556,69.4246166020924,0.612767686954858,0.000437434264968338,0.989746094,4.821289063,0.073339844,0.963378906,0.0173982593477631,3.65992332022809e-06,0.982554270913578,4.38098153386873e-05,4.56918494045522,-3288.61338037976
39.7967291361778,0.302440685681406,42.0605145313769,0.259212371751332,45.1574216506744,0.798260951734999,0.0496161222437532,0.997802734,4.476074219,0.061669922,0.982177734,0.622204038071478,0.00052473849346038,0.377184763223035,8.64602120272876e-05,1.30627541413105,-3288.61492980917
42.1672921312175,0.434505773368892,43.3146799884732,0.0119579520998256,31.1787842788804,0.484640214471044,0.072587542782537,0.962402344,4.454101563,0.074121094,0.865722656,0.186890849608986,0.0160574680058968,0.797007476989911,4.42053952067337e-05,2.46760454993455,-3288.61758525357
20.4899655955789,0.346897958270688,65.217106110791,0.000152309282281865,33.2683505204071,0.477336828449421,0.0293692900855281,0.989746094,4.821289063,0.073339844,0.963378906,0.089086554136588,5.47010782302306e-06,0.91090797082199,4.93359931323376e-09,20.9005897030393,-3288.6187891561
30.9536675588598,0.248071964790162,37.6028132351776,0.0429761654129806,50.1472952852167,0.52149159155245,0.0702303822394765,0.997802734,4.476074219,0.061669922,0.982177734,0.999563477467234,3.85929809558414e-07,1.62231910643662e-05,0.000419913411892155,5.49562952796759,-3288.62024420186
23.1034618807262,0.270116428888405,57.6209517356986,0.0545940760223494,41.3862881248633,0.548147752200613,0.0672440463405726,0.997802734,4.476074219,0.061669922,0.982177734,3.6945345872798e-05,1.80792854809693e-05,0.99994408864123,8.86727416455122e-07,6.18193969913591,-3288.62075121881
38.7104091919797,0.301950156843376,32.6512866078081,0.320431544431019,73.2574452014642,0.949384511710984,0.0465507832108401,0.997802734,4.476074219,0.061669922,0.982177734,0.258904664297473,0.000906745083654343,0.740184048809,4.5418098728317e-06,2.40687606454276,-3288.62464328642
34.4254508329018,0.32726540473649,48.3025629167053,0.0734047111691369,30.2945525312421,0.546373084349897,0.07157551560379,0.989990234,4.554199219,0.069482422,0.943115234,0.995395135904532,4.80822610373555e-07,0.00282096466931639,0.00178341860354087,2.60958925152863,-3288.62896706616
32.9123344577506,0.367074764708427,31.8620797644338,0.132097036833777,45.9909872896194,0.644276492238772,0.0862394457301333,0.98,4.5876,0.07,1,0.0291502188806696,3.24510107785567e-09,0.970104067511126,0.000745710363103533,0.347828284709976,-3288.64699152326
35.8135629726662,0.292740751082132,43.846232008616,0.204685011084098,45.4197065141713,0.754090015696375,0.0482345811577802,0.981933594,4.493164063,0.056152344,0.877441406,0.0042766288603109,0.000316014711531891,0.995401066031685,6.29039647265423e-06,3.59272688925921,-3288.66578298432
19.3160959410553,0.323061242313745,41.84517852667,0.00509297418416255,62.8690456045441,0.495740969348508,0.00127254935223344,0.974121094,4.540039063,0.063964844,0.916503906,5.1181523432023e-06,4.43120632504763e-06,0.999990386604802,6.40365295796702e-08,5.19274588385952,-3288.672005494
30.2393745076311,0.322978391092409,80.048792487026,0.0159000955161104,31.6272465895106,0.491740038469328,0.0481675993986253,0.974121094,4.540039063,0.063964844,0.916503906,0.000500239361385122,7.15546017798586e-06,0.999447993789785,4.46113886524597e-05,8.01084270434876,-3288.69017363888
33.9039423188107,0.238413320787104,33.8032059261347,0.217822021329651,59.6509468760601,0.763407941882135,0.0525929323053541,0.997802734,4.476074219,0.061669922,0.982177734,0.0482249777933956,0.00723286998722211,0.944539949181115,2.20303826745169e-06,0.683038318335093,-3288.69061587269
34.8723509475762,0.386374045820952,37.1054745533683,0.0430534300237186,48.3117708089218,0.51641904224563,0.0587147319767101,0.974365234,4.835449219,0.066357422,0.927490234,0.918016804178664,0.000114454678631741,0.0778554634093924,0.0040132777333114,5.28161114487648,-3288.69189132876
41.0491583788585,0.37928047184729,37.7813442292595,0.0417508296001021,42.0747779844865,0.530606956371895,0.000628859635109074,0.962402344,4.454101563,0.074121094,0.865722656,0.960865377347882,6.47172613695012e-05,0.0361775100154441,0.00289239537530488,25.4391271388026,-3288.69714033434
38.1643174815908,0.323329968958653,48.9436713360152,0.266021296763666,33.2645630679233,0.820053391859142,0.0684184409230242,0.997802734,4.476074219,0.061669922,0.982177734,0.999243925276815,0.000729140226383092,2.13926261713634e-05,5.54187063056851e-06,1.46680963119479,-3288.70335797216
22.9138658624478,0.351838744440011,39.1225595934239,0.0652057375508225,44.2581434218765,0.570520114473912,0.0626682293650324,0.997802734,4.476074219,0.061669922,0.982177734,0.0489012166030709,0.00259447998965844,0.948224185083779,0.000280118323491544,3.33183882656749,-3288.70512743115
38.4906149335101,0.261671110607095,28.6848475027616,0.287258675241287,85.037584817679,0.900358926227321,0.0375327569193498,0.989746094,4.821289063,0.073339844,0.963378906,0.00136237276813139,0.0450896070533159,0.952248743329368,0.00129927684918455,1.57899149782907,-3288.70692257689
28.1296915491817,0.351640145154186,49.8112476133308,0.00165926194383513,35.560349263203,0.476221577492134,0.0546997964131608,0.997802734,4.476074219,0.061669922,0.982177734,0.999994386735579,4.13579460733474e-07,1.82589867548631e-06,3.37378628503067e-06,2.89521487442153,-3288.70733844378
26.7482649792822,0.337876671650897,36.7647913291041,0.00216779952121652,67.4619243906202,0.498333169634229,0.00212709885165354,0.974121094,4.540039063,0.063964844,0.916503906,0.00730855253343688,3.96922966142621e-05,0.992241305688433,0.000410449481515855,17.1228824802565,-3288.70953841368
39.8878909996169,0.348537026420655,31.5724571341527,0.140038589369105,44.4074930691864,0.622647896196707,0.0462839869082271,0.98,4.5876,0.07,1,0.0232509594229958,1.33608140522691e-06,0.976742869488057,4.83500754203634e-06,6.72472091383997,-3288.71190284682
33.9994526064649,0.403517383985807,40.7693702467275,0.0378395438555475,29.5362868509883,0.507556210392943,0.0655761126394739,0.989746094,4.821289063,0.073339844,0.963378906,0.000690865889144698,0.00069499100240763,0.998518135345318,9.60077631297218e-05,2.06031371716517,-3288.72260961366
40.4904664254859,0.335304073401699,27.0709977434164,0.285472904203168,82.6467395081818,0.859630179401002,0.0629962763679251,0.989990234,4.554199219,0.069482422,0.943115234,0.0325315505250082,5.52601384303181e-08,0.967431539861421,3.68543534325199e-05,1.64673100842901,-3288.72310203483
30.6224582158411,0.305033155575757,44.4111545145303,0.217296949168598,37.8230220495898,0.801320905609811,0.0697788741578058,0.997802734,4.476074219,0.061669922,0.982177734,0.0156030775924766,0.00408426787338943,0.980309586191322,3.06834281158131e-06,2.53379148715385,-3288.72461253867
36.9067008488142,0.492772563087201,33.7088962696911,0.0566355909985703,32.7008236316887,0.5308637117855,0.0728050541432475,0.989746094,4.821289063,0.073339844,0.963378906,0.998352626392498,1.46188747703672e-05,0.000568757952738976,0.00106399677999268,2.79692569906683,-3288.72803614633
23.061293970474,0.32274913439051,33.4709588566241,0.000259760675207613,65.7998953763211,0.479228169172999,0.0745058107038305,0.974365234,4.835449219,0.066357422,0.927490234,0.0335402201569392,8.49950464155209e-09,0.966452963019272,6.80832428460793e-06,4.61481029039032,-3288.72905345735
37.1429795383572,0.398493028085539,66.7578530064814,0.227453661244654,28.499510198271,0.751254326156494,0.0538581995342511,0.989746094,4.821289063,0.073339844,0.963378906,0.654383078539124,0.117735149035003,0.227881769553482,2.87239116902946e-09,3.48601887032419,-3288.73039892478
34.4334862156811,0.446535760405337,34.7484902168837,2.14992737295107e-06,37.8362723950722,0.468683575451198,0.0698260265496233,0.98,4.5876,0.07,1,5.25771745440977e-06,5.90647736837288e-05,0.993397309375534,0.00653836813332806,6.80004733644319,-3288.74682521693
36.9983234345217,0.330703936613648,32.2551598317838,0.132858052542143,75.6672870607895,0.635230395273709,0.0179231820179791,0.974365234,4.835449219,0.066357422,0.927490234,0.0343212069554289,4.36878544694966e-07,0.965673707509625,4.64865640100373e-06,6.96470785883139,-3288.75993213476
40.4203724169639,0.435999079836439,34.8305670361412,0.082186015860564,38.5372914994964,0.55729825891165,0.0646459406141973,0.974365234,4.835449219,0.066357422,0.927490234,0.0384065397653054,1.52195778317052e-09,0.961398997920045,0.000194460792691435,2.00048402250559,-3288.76556852595
39.6158932242546,0.317276739491187,34.2428207254302,0.233926945271589,54.3966991583702,0.789107414702371,0.0634980950732155,0.974365234,4.835449219,0.066357422,0.927490234,0.999403739864428,1.2665601303174e-09,0.000586673651136651,9.58521787501123e-06,2.64662584513007,-3288.76639719661
26.9495163988299,0.296844558317131,42.6572204128518,0.141373989743033,47.4592248844789,0.736942793129359,0.0574866846716984,0.974121094,4.540039063,0.063964844,0.916503906,0.552153580749155,1.84138864579184e-07,0.447606990057139,0.000239245054840369,1.94236018702532,-3288.77521791071
37.002968722401,0.257853670718652,40.4833981592608,0.19605656591004,58.1653806525728,0.735216774812731,0.0152331656661878,0.98,4.5876,0.07,1,0.000126115167476114,3.22732382765641e-08,0.999873850511074,2.04821177534315e-09,4.87802384485076,-3288.77621728867
31.391539315421,0.238427168837208,62.16874522179,0.128156774742093,37.8162021265314,0.621964441176838,0.0471659162424865,0.997802734,4.476074219,0.061669922,0.982177734,0.032467330587686,2.96845841888855e-05,0.967443139014386,5.9845813739402e-05,2.52812133850239,-3288.77703225611
37.7259607757232,0.303486982152486,37.1728726352382,0.108356761111148,47.4567763079819,0.589947625366818,0.060430222188827,0.974121094,4.540039063,0.063964844,0.916503906,0.690151925528443,7.10348732704721e-08,0.309822768504215,2.52349324687248e-05,3.65091022579463,-3288.77899205302
29.9365562417578,0.278972722416512,35.1261399653708,7.28473079730031e-05,51.3587234023742,0.473036991353601,0.0753126678598444,0.974365234,4.835449219,0.066357422,0.927490234,0.135088985596273,1.76773111652244e-11,0.864780471808496,0.000130542577553595,3.41741712514795,-3288.78204632579
31.0792576987419,0.256886217213607,51.0231994906399,0.0754237568455584,42.5421350270484,0.555917890385214,0.0535921518424056,0.997802734,4.476074219,0.061669922,0.982177734,0.210335451325348,0.0404391528248931,0.749103769454603,0.000121626395155713,2.84638872591768,-3288.79023197025
23.7518491466244,0.366484701800763,71.6887087428736,0.020190232113613,26.8997496991695,0.49845463737001,0.0509175725855751,0.989746094,4.821289063,0.073339844,0.963378906,0.827160727636744,2.93622520402978e-06,0.172833899422331,2.43671572123231e-06,9.61646748552403,-3288.79253198606
19.1823139996972,0.31608999664481,48.8918051074447,1.64054380429363e-05,52.4896446345969,0.488186403786072,0.0544613179981625,0.974365234,4.835449219,0.066357422,0.927490234,0.11066831679474,0.0171536069174832,0.871719649925398,0.000458426362378385,2.37145713036716,-3288.7931984367
20.662939632609,0.293705659422021,84.4063224085567,0.0106268914360961,29.4855725478241,0.505544822267602,0.0568791038683952,0.997802734,4.476074219,0.061669922,0.982177734,0.918428873570075,0.000230680333669705,0.0813300729189115,1.037317734376e-05,1.83465790278387,-3288.79499107863
26.79409120196,0.3752816482755,59.5953078418685,0.000255020015588444,34.849648908447,0.471871911069688,0.0550589311168635,0.989990234,4.554199219,0.069482422,0.943115234,0.975163077455966,9.7780123240356e-05,0.024737697965244,1.44445555028294e-06,13.6605955310192,-3288.8004156768
39.4218825497495,0.286430519100882,32.799554876114,0.288178490266762,70.9326685425566,0.877117200557228,0.0671735922591589,0.997802734,4.476074219,0.061669922,0.982177734,0.416051504527453,6.74170220364118e-06,0.583056598213707,0.000885155556635871,1.86354179109003,-3288.80047617617
31.5026429021888,0.256224642873183,34.6093605423967,0.0657777678465183,67.541805750524,0.54788255642199,0.051436374767606,0.997802734,4.476074219,0.061669922,0.982177734,0.991410343605096,6.63770539985962e-07,0.00852084020712128,6.8152417243161e-05,4.56184256871438,-3288.80193173252
37.9231539091205,0.306754328025057,42.0922318188608,0.291860395333004,44.4284743009712,0.867827194920297,0.048360375286095,0.997802734,4.476074219,0.061669922,0.982177734,0.00114483294477726,1.14728503003981e-05,0.998841886699087,1.80750583503397e-06,2.94855543897393,-3288.80364875442
33.5742922436732,0.363844501462022,44.9948029485749,0.166331597266956,34.9935044363683,0.671994068288285,0.0792524280157724,0.997802734,4.476074219,0.061669922,0.982177734,0.103407862313725,0.559551405130272,0.33655835863179,0.000482373924213445,1.33787229247901,-3288.80756327127
30.2322940876323,0.400228582830184,46.9088384501094,0.165789709958662,32.5755031306336,0.708398912530058,0.065896771054436,0.997802734,4.476074219,0.061669922,0.982177734,0.983809131857723,0.00139629954996716,0.0147945439896499,2.46026602860654e-08,1.96414778770895,-3288.81306442689
35.4329067429119,0.294251295052289,35.5147976862414,0.160889894464899,39.9713620010087,0.659224316505771,0.0632603233427787,0.989990234,4.554199219,0.069482422,0.943115234,0.765633595592023,4.47951241880627e-07,0.234301241466856,6.47149898788732e-05,3.33684362172698,-3288.81886144189
22.8809439613622,0.249805683710042,49.2121819016692,0.000127935957713307,50.7212449064464,0.47802222481803,0.0267892039351769,0.974365234,4.835449219,0.066357422,0.927490234,0.12563929760636,4.08532144405412e-05,0.868452714001512,0.00586713517768758,5.11305457648223,-3288.8284987877
21.4772585957218,0.203153719800649,54.6740819913732,0.000358773756936113,41.4639310136038,0.494616140200714,0.0330758932646632,0.997802734,4.476074219,0.061669922,0.982177734,0.0209863890151339,0.000109986388877761,0.978903624032634,5.63354665382679e-10,6.28367560877541,-3288.84301899191
30.3348480742298,0.335424940856885,32.7518562280959,0.0016178427709826,70.2996693791046,0.495920953991285,0.0440393503986501,0.974121094,4.540039063,0.063964844,0.916503906,0.000374421141621403,2.20575443775382e-05,0.999603504610492,1.67035094534113e-08,10.4029395860739,-3288.8469582215
46.8990347391909,0.335870555647557,28.3214576253365,0.365162737892998,72.682014329931,0.985186277634488,0.0517051142222423,0.989746094,4.821289063,0.073339844,0.963378906,0.180238221674231,1.5048603766586e-07,0.819761559852195,6.79875369811189e-08,2.9393952125647,-3288.85149428674
36.6696236727858,0.256645594798386,61.3441410227099,0.159499533599383,31.8062821421854,0.653535868826819,0.0659032640388281,0.989990234,4.554199219,0.069482422,0.943115234,0.945803198899984,4.6722444834893e-08,0.0541955146438921,1.23973367941072e-06,1.14682680800388,-3288.85477770239
20.038764278253,0.299576153391824,40.8581018095809,0.00030960561331047,57.6680360669231,0.472977978049472,0.0680834482048146,0.997802734,4.476074219,0.061669922,0.982177734,0.89531188052388,0.0719637647877898,0.0321249701077772,0.000599384580552653,13.0237614320599,-3288.85493232027
31.3310254490622,0.390174656806412,66.0050543810472,1.85471432844486e-05,29.4131570498777,0.475108420117492,0.079640072250374,0.974365234,4.835449219,0.066357422,0.927490234,0.127934326150492,1.50638562589758e-05,0.872033504213557,1.71057796916801e-05,2.55414962483883,-3288.85965429288
33.4216720499422,0.322598697245279,38.3149617996863,0.00327862702826072,41.804079456573,0.491847930835672,0.0632160927032832,0.974121094,4.540039063,0.063964844,0.916503906,0.0827450019801575,4.88644423968454e-06,0.917249860727978,2.5084762458303e-07,7.20351778698432,-3288.86300765646
32.6427246399578,0.297161214782162,40.6183729909961,6.08611249695778e-05,39.4118718765772,0.472685810038638,0.0688566148004883,0.989990234,4.554199219,0.069482422,0.943115234,0.974202310427062,1.35894369049521e-07,0.0257776353855154,1.99182930539585e-05,4.39242295487247,-3288.8656962986
35.7040053058276,0.217560049894143,35.9170171758372,0.311951293881437,59.3922459391712,0.978316425105539,0.0584525422174608,0.997802734,4.476074219,0.061669922,0.982177734,0.0316598969352004,1.12406523698696e-05,0.967238413316651,0.00109044909577884,1.54263422802978,-3288.86625471299
25.3905926011207,0.33291455540543,36.3927238638986,0.0601693807877176,62.2880515012284,0.551195882712201,0.0643373966713876,0.997802734,4.476074219,0.061669922,0.982177734,0.501460735424272,0.000207471161466132,0.498320872265598,1.09211486638123e-05,5.47175666348949,-3288.87102765719
29.6327110790304,0.385020041009262,64.6836297553899,0.0453788271449957,31.6077136463978,0.531714354625468,0.0560830332956469,0.997802734,4.476074219,0.061669922,0.982177734,0.512962094196407,0.000238251233091312,0.486789040522688,1.06140478132822e-05,4.99428190560502,-3288.87376360412
27.4130532164162,0.311603256089938,44.9422060771409,0.0796823301516389,41.017310018035,0.575342595421001,0.0711923178446205,0.989746094,4.821289063,0.073339844,0.963378906,0.990120981210132,0.00297846805064755,0.00643818820583401,0.000462362533386034,1.71032192125176,-3288.88277229191
19.7953237333706,0.311046815975133,51.0271435181589,0.0112059386346171,50.4059714769602,0.504130805515842,0.000255389434874507,0.989746094,4.821289063,0.073339844,0.963378906,0.527824527539434,3.4818027308229e-05,0.472138000727054,2.65370620371465e-06,3.38873034635662,-3288.88810614173
33.1160070254973,0.373959821395477,29.5750265585691,1.79546985972216e-05,76.8830115784418,0.485631350547907,0.0072772864022165,0.989746094,4.821289063,0.073339844,0.963378906,0.00104856794258527,0.000185072920807394,0.998765483051298,8.76085309218518e-07,13.5662498505371,-3288.88934833345
